_uid_,gridref,km_sq,record_dat,species,adults,males,females,mating,eggs,larvae,nests,pupae,rec_year,rec_month,rec_day,x,y
450,NM6773,NM6773,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,167500,773500
451,NN1889,NN1889,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,218500,789500
452,NN043358,NN0435,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,204350,735850
453,NM7362,NM7362,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,173500,762500
454,NM8263,NM8263,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,182500,763500
455,NN2281,NN2281,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,222500,781500
456,NN17,,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,215000,775000
457,NM744624,NM7462,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,174450,762450
458,NM750620,NM7562,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,175050,762050
459,NM895813,NM8981,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,189550,781350
460,NN023678,NN0267,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,202350,767850
461,NM766609,NM7660,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,176650,760950
462,NN038695,NN0369,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,203850,769550
463,NN038696,NN0369,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,203850,769650
464,NM932800,NM9380,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,193250,780050
465,NM905808,NM9080,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,190550,780850
466,NM670745,NM6774,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,167050,774550
467,NM692732,NM6973,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,169250,773250
468,NM966614,NM9661,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,196650,761450
469,NM775608,NM7760,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,177550,760850
470,NM707670,NM7067,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,170750,767050
471,NM963655,NM9665,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,196350,765550
472,NN102439,NN1043,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,210250,743950
473,NN102442,NN1044,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,210250,744250
474,NN104443,NN1044,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,210450,744350
475,NN105433,NN1043,00/00/1990,Chequered Skipper,0,,,,,,,,1990,0,0,210550,743350
476,NN036695,NN0369,00/00/1991,Chequered Skipper,0,,,,,,,,1991,0,0,203650,769550
477,NM6946,NM6946,00/00/1991,Chequered Skipper,0,,,,,,,,1991,0,0,169500,746500
478,NN2281,NN2281,00/00/1991,Chequered Skipper,0,,,,,,,,1991,0,0,222500,781500
479,NM843645,NM8464,00/00/1991,Chequered Skipper,0,,,,,,,,1991,0,0,184350,764550
480,NM980450,NM9845,00/00/1991,Chequered Skipper,0,,,,,,,,1991,0,0,198050,745050
481,NN136459,NN1345,00/00/1992,Chequered Skipper,0,,,,,,,,1992,0,0,213650,745950
482,NM914801,NM9180,00/00/1992,Chequered Skipper,0,,,,,,,,1992,0,0,191450,780150
483,NM919799,NM9179,00/00/1992,Chequered Skipper,0,,,,,,,,1992,0,0,191950,779950
484,NM924793,NM9279,00/00/1992,Chequered Skipper,0,,,,,,,,1992,0,0,192450,779350
485,NM9560,NM9560,00/00/1992,Chequered Skipper,0,,,,,,,,1992,0,0,195500,760500
486,NN235817,NN2381,00/00/1992,Chequered Skipper,0,,,,,,,,1992,0,0,223550,781750
487,NM980450,NM9845,00/00/1992,Chequered Skipper,0,,,,,,,,1992,0,0,198050,745050
488,NN103914,NN1091,00/00/1993,Chequered Skipper,0,,,,,,,,1993,0,0,210350,791450
489,NM693670,NM6967,00/00/1993,Chequered Skipper,0,,,,,,,,1993,0,0,169350,767050
490,NN38,,00/00/1993,Chequered Skipper,0,,,,,,,,1993,0,0,235000,785000
491,NM66,,00/00/1993,Chequered Skipper,0,,,,,,,,1993,0,0,165000,765000
492,NM85,,00/00/1993,Chequered Skipper,0,,,,,,,,1993,0,0,185000,755000
493,NN008462,NN0046,00/00/1994,Chequered Skipper,0,,,,,,,,1994,0,0,200850,746250
494,NM659453,NM6545,00/00/1995,Chequered Skipper,1,,,,,,,,1995,0,0,165950,745350
495,NN007758,NN0075,00/00/1997,Chequered Skipper,0,,,,,,,,1997,0,0,200750,775850
498,NM925798,NM9279,00/00/2001,Chequered Skipper,1,,,,,,,,2001,0,0,192550,779850
499,NM65NE,,00/00/2003,Chequered Skipper,0,,,,,,,,2003,0,0,170000,760000
500,NM9661,NM9661,00/00/2003,Chequered Skipper,2,,,,,,,,2003,0,0,196500,761500
501,NM9661,NM9661,00/00/2003,Chequered Skipper,2,,,,,,,,2003,0,0,196500,761500
502,NM9661,NM9661,00/00/2003,Chequered Skipper,3,,,,,,,,2003,0,0,196500,761500
503,NN0570,NN0570,00/00/2003,Chequered Skipper,1,,,,,,,,2003,0,0,205500,770500
504,NN0570,NN0570,00/00/2003,Chequered Skipper,2,,,,,,,,2003,0,0,205500,770500
505,NN0570,NN0570,00/00/2003,Chequered Skipper,4,,,,,,,,2003,0,0,205500,770500
506,NN0570,NN0570,00/00/2003,Chequered Skipper,6,,,,,,,,2003,0,0,205500,770500
507,NN103915,NN1091,00/00/2004,Chequered Skipper,B,,,,,,,,2004,0,0,210350,791550
508,NN120913,NN1291,00/00/2004,Chequered Skipper,B,,,,,,,,2004,0,0,212050,791350
509,NN205885,NN2088,00/00/2004,Chequered Skipper,1,,,,,,,,2004,0,0,220550,788550
510,NM8473,NM8473,00/00/2005,Chequered Skipper,C,,,,,,,,2005,0,0,184500,773500
511,NM8364,NM8364,00/00/2005,Chequered Skipper,C,,,,,,,,2005,0,0,183500,764500
512,NM8473,NM8473,00/00/2006,Chequered Skipper,15,,,,,,,,2006,0,0,184500,773500
513,NN1091,NN1091,00/00/2006,Chequered Skipper,17,,,,,,,,2006,0,0,210500,791500
514,NN1291,NN1291,00/00/2006,Chequered Skipper,6,,,,,,,,2006,0,0,212500,791500
515,NN1091,NN1091,00/00/2007,Chequered Skipper,16,,,,,,,,2007,0,0,210500,791500
516,NN1291,NN1291,00/00/2007,Chequered Skipper,4,,,,,,,,2007,0,0,212500,791500
517,NM8473,NM8473,00/00/2007,Chequered Skipper,12,,,,,,,,2007,0,0,184500,773500
518,NN039785,NN0378,00/00/2009,Chequered Skipper,0,,,,,,,,2009,0,0,203950,778550
519,NN0045,NN0045,00/00/2009,Chequered Skipper,116,,,,,,,,2009,0,0,200500,745500
520,NN105913,NN1091,00/00/2010,Chequered Skipper,20,,,,,,,,2010,0,0,210550,791350
521,NN120911,NN1291,00/00/2010,Chequered Skipper,2,,,,,,,,2010,0,0,212050,791150
522,NM841736,NM8473,00/00/2010,Chequered Skipper,11,,,,,,,,2010,0,0,184150,773650
523,NM86,,00/00/2010,Chequered Skipper,122,,,,,,,,2010,0,0,185000,765000
524,NM86,,00/00/2011,Chequered Skipper,1,,,,,,,,2011,0,0,185000,765000
525,NM6965,NM6965,00/00/2012,Chequered Skipper,B,,,,,,,,2012,0,0,169500,765500
526,NM8364,NM8364,00/00/2012,Chequered Skipper,4,,,,,,,,2012,0,0,183500,764500
527,NN1091,NN1091,00/00/2013,Chequered Skipper,2,,,,,,,,2013,0,0,210500,791500
528,NN1291,NN1291,00/00/2013,Chequered Skipper,6,,,,,,,,2013,0,0,212500,791500
529,NM8364,NM8364,00/00/2013,Chequered Skipper,2,,,,,,,,2013,0,0,183500,764500
530,NM9279,NM9279,00/00/2013,Chequered Skipper,2,,,,,,,,2013,0,0,192500,779500
531,NM7968,NM7968,00/00/2013,Chequered Skipper,9,,,,,,,,2013,0,0,179500,768500
532,NN19,,00/00/2014,Chequered Skipper,3,,,,,,,,2014,0,0,215000,795000
533,NN19,,00/00/2014,Chequered Skipper,1,,,,,,,,2014,0,0,215000,795000
534,NM8364,NM8364,00/00/2014,Chequered Skipper,5,,,,,,,,2014,0,0,183500,764500
535,NM9279,NM9279,00/00/2014,Chequered Skipper,10,,,,,,,,2014,0,0,192500,779500
536,NN2479,NN2479,00/00/2014,Chequered Skipper,7,,,,,,,,2014,0,0,224500,779500
537,NM7968,NM7968,00/00/2014,Chequered Skipper,1,,,,,,,,2014,0,0,179500,768500
538,NM7968,NM7968,00/00/2014,Chequered Skipper,6,,,,,,,,2014,0,0,179500,768500
539,NN1678,NN1678,00/00/2014,Chequered Skipper,1,,,,,,,,2014,0,0,216500,778500
540,NN1091,NN1091,00/00/2015,Chequered Skipper,5,,,,,,,,2015,0,0,210500,791500
541,NN1291,NN1291,00/00/2015,Chequered Skipper,2,,,,,,,,2015,0,0,212500,791500
542,NM9279,NM9279,00/00/2015,Chequered Skipper,5,,,,,,,,2015,0,0,192500,779500
543,NN1382,NN1382,00/00/2015,Chequered Skipper,1,,,,,,,,2015,0,0,213500,782500
544,NN2479,NN2479,00/00/2015,Chequered Skipper,6,,,,,,,,2015,0,0,224500,779500
545,NM7968,NM7968,00/00/2015,Chequered Skipper,3,,,,,,,,2015,0,0,179500,768500
546,NM7968,NM7968,00/00/2015,Chequered Skipper,6,,,,,,,,2015,0,0,179500,768500
547,NM7968,NM7968,00/00/2016,Chequered Skipper,0,,,,,,,,2016,0,0,179500,768500
548,NM7968,NM7968,00/00/2016,Chequered Skipper,2,,,,,,,,2016,0,0,179500,768500
549,NN240796,NN2479,00/00/2016,Chequered Skipper,1,,,,,,,,2016,0,0,224050,779650
550,NN1291,NN1291,00/00/2016,Chequered Skipper,2,,,,,,,,2016,0,0,212500,791500
551,NM9279,NM9279,00/00/2016,Chequered Skipper,16,,,,,,,,2016,0,0,192500,779500
552,NN1382,NN1382,00/00/2016,Chequered Skipper,4,,,,,,,,2016,0,0,213500,782500
553,NN1156,NN1156,00/00/2016,Chequered Skipper,1,,,,,,,,2016,0,0,211500,756500
557,NN18,,18/06/1939,Chequered Skipper,1,,,,,,,,1939,6,18,215000,785000
567,NM97,,07/06/1973,Chequered Skipper,1,,,,,,,,1973,6,7,195000,775000
568,NN112456,NN1145,31/05/1974,Chequered Skipper,1,,,,,,,,1974,5,31,211250,745650
570,NN105445,NN1044,01/06/1975,Chequered Skipper,1,,,,,,,,1975,6,1,210550,744550
571,NN046699,NN0469,04/06/1975,Chequered Skipper,1,,,,,,,,1975,6,4,204650,769950
572,NM915803,NM9180,10/06/1975,Chequered Skipper,1,,,,,,,,1975,6,10,191550,780350
573,NN113914,NN1191,11/06/1975,Chequered Skipper,1,,,,,,,,1975,6,11,211350,791450
574,NN139776,NN1377,06/06/1975,Chequered Skipper,1,,,,,,,,1975,6,6,213950,777650
577,NN145682,NN1468,03/06/1976,Chequered Skipper,1,,,,,,,,1976,6,3,214550,768250
578,NN190618,NN1961,03/06/1976,Chequered Skipper,1,,,,,,,,1976,6,3,219050,761850
579,NN125913,NN1291,03/06/1976,Chequered Skipper,1,,,,,,,,1976,6,3,212550,791350
580,NM824742,NM8274,03/06/1976,Chequered Skipper,1,,,,,,,,1976,6,3,182450,774250
581,NN103914,NN1091,26/05/1977,Chequered Skipper,1,,,,,,,,1977,5,26,210350,791450
582,NN147894,NN1489,26/05/1977,Chequered Skipper,1,,,,,,,,1977,5,26,214750,789450
583,NN09,,03/06/1978,Chequered Skipper,1,,,,,,,,1978,6,3,205000,795000
584,NN0046,NN0046,11/06/1978,Chequered Skipper,1,,,,,,,,1978,6,11,200500,746500
585,NN1689,NN1689,03/06/1978,Chequered Skipper,1,,,,,,,,1978,6,3,216500,789500
586,NN0592,NN0592,02/06/1978,Chequered Skipper,1,,,,,,,,1978,6,2,205500,792500
587,NN1491,NN1491,02/06/1978,Chequered Skipper,1,,,,,,,,1978,6,2,214500,791500
588,NM94,,23/05/1980,Chequered Skipper,1,,,,,,,,1980,5,23,195000,745000
589,NM985633,NM9863,25/05/1981,Chequered Skipper,1,,,,,,,,1981,5,25,198550,763350
590,NN074360,NN0736,04/06/1982,Chequered Skipper,1,,,,,,,,1982,6,4,207450,736050
591,NN1689,NN1689,15/06/1983,Chequered Skipper,1,,,,,,,,1983,6,15,216500,789500
592,NN185827,NN1882,02/06/1984,Chequered Skipper,1,,,,,,,,1984,6,2,218550,782750
593,NM8364,NM8364,31/05/1984,Chequered Skipper,1,,,,,,,,1984,5,31,183500,764500
594,NN0046,NN0046,30/05/1985,Chequered Skipper,1,,,,,,,,1985,5,30,200500,746500
595,NN219801,NN2180,03/06/1985,Chequered Skipper,1,,,,,,,,1985,6,3,221950,780150
596,NN219801,NN2180,07/06/1985,Chequered Skipper,1,,,,,,,,1985,6,7,221950,780150
597,NN020473,NN0247,22/06/1986,Chequered Skipper,1,,,,,,,,1986,6,22,202050,747350
598,NM996454,NM9945,14/05/1988,Chequered Skipper,1,,,,,,,,1988,5,14,199650,745450
599,NM833639,NM8363,15/06/1989,Chequered Skipper,1,,,,,,,,1989,6,15,183350,763950
600,NM840642,NM8464,19/06/1989,Chequered Skipper,1,,,,,,,,1989,6,19,184050,764250
601,NM836641,NM8364,15/06/1989,Chequered Skipper,1,,,,,,,,1989,6,15,183650,764150
602,NM835641,NM8364,30/05/1989,Chequered Skipper,1,,,,,,,,1989,5,30,183550,764150
603,NM838641,NM8364,03/06/1989,Chequered Skipper,1,,,,,,,,1989,6,3,183850,764150
604,NM840642,NM8464,15/06/1989,Chequered Skipper,1,,,,,,,,1989,6,15,184050,764250
605,NM840642,NM8464,15/06/1989,Chequered Skipper,4,,,,,,,,1989,6,15,184050,764250
606,NM797715,NM7971,08/06/1989,Chequered Skipper,5,,,,,,,,1989,6,8,179750,771550
607,NM799726,NM7972,15/06/1989,Chequered Skipper,2,,,,,,,,1989,6,15,179950,772650
608,NM797715,NM7971,21/06/1989,Chequered Skipper,2,,,,,,,,1989,6,21,179750,771550
609,NM799726,NM7972,16/05/1989,Chequered Skipper,4,,,,,,,,1989,5,16,179950,772650
610,NM799726,NM7972,22/05/1989,Chequered Skipper,3,,,,,,,,1989,5,22,179950,772650
611,NM799726,NM7972,29/05/1989,Chequered Skipper,3,,,,,,,,1989,5,29,179950,772650
612,NM799726,NM7972,04/06/1989,Chequered Skipper,6,,,,,,,,1989,6,4,179950,772650
613,NM799726,NM7972,12/06/1989,Chequered Skipper,3,,,,,,,,1989,6,12,179950,772650
614,NM799726,NM7972,26/06/1989,Chequered Skipper,1,,,,,,,,1989,6,26,179950,772650
615,NM800728,NM8072,16/05/1989,Chequered Skipper,1,,,,,,,,1989,5,16,180050,772850
616,NM800728,NM8072,22/05/1989,Chequered Skipper,5,,,,,,,,1989,5,22,180050,772850
617,NM800728,NM8072,29/05/1989,Chequered Skipper,3,,,,,,,,1989,5,29,180050,772850
618,NM800728,NM8072,01/06/1989,Chequered Skipper,4,,,,,,,,1989,6,1,180050,772850
619,NM800728,NM8072,04/06/1989,Chequered Skipper,4,,,,,,,,1989,6,4,180050,772850
620,NM800728,NM8072,12/06/1989,Chequered Skipper,3,,,,,,,,1989,6,12,180050,772850
621,NM800728,NM8072,15/06/1989,Chequered Skipper,1,,,,,,,,1989,6,15,180050,772850
622,NM800728,NM8072,20/06/1989,Chequered Skipper,3,,,,,,,,1989,6,20,180050,772850
623,NM800728,NM8072,26/06/1989,Chequered Skipper,2,,,,,,,,1989,6,26,180050,772850
624,NM801726,NM8072,16/05/1989,Chequered Skipper,3,,,,,,,,1989,5,16,180150,772650
625,NM801726,NM8072,29/05/1989,Chequered Skipper,4,,,,,,,,1989,5,29,180150,772650
626,NM801726,NM8072,01/06/1989,Chequered Skipper,3,,,,,,,,1989,6,1,180150,772650
627,NM801726,NM8072,04/06/1989,Chequered Skipper,3,,,,,,,,1989,6,4,180150,772650
628,NM801726,NM8072,12/06/1989,Chequered Skipper,2,,,,,,,,1989,6,12,180150,772650
629,NM801726,NM8072,26/06/1989,Chequered Skipper,3,,,,,,,,1989,6,26,180150,772650
630,NM802727,NM8072,01/06/1989,Chequered Skipper,3,,,,,,,,1989,6,1,180250,772750
631,NM797715,NM7971,20/05/1989,Chequered Skipper,2,,,,,,,,1989,5,20,179750,771550
632,NM797715,NM7971,30/06/1989,Chequered Skipper,1,,,,,,,,1989,6,30,179750,771550
633,NM801716,NM8071,20/05/1989,Chequered Skipper,2,,,,,,,,1989,5,20,180150,771650
634,NM801716,NM8071,25/05/1989,Chequered Skipper,2,,,,,,,,1989,5,25,180150,771650
635,NM801716,NM8071,08/06/1989,Chequered Skipper,2,,,,,,,,1989,6,8,180150,771650
636,NM801716,NM8071,14/06/1989,Chequered Skipper,3,,,,,,,,1989,6,14,180150,771650
637,NM801716,NM8071,21/06/1989,Chequered Skipper,1,,,,,,,,1989,6,21,180150,771650
638,NM805717,NM8071,25/05/1989,Chequered Skipper,2,,,,,,,,1989,5,25,180550,771750
639,NM805717,NM8071,30/06/1989,Chequered Skipper,2,,,,,,,,1989,6,30,180550,771750
651,NN020473,NN0247,22/06/1986,Chequered Skipper,1,,,,,,,,1986,6,22,202050,747350
652,NM840642,NM8464,12/06/1995,Chequered Skipper,3,,,,,,,,1995,6,12,184050,764250
653,NM9436,NM9436,27/06/1995,Chequered Skipper,1,,,,,,,,1995,6,27,194500,736500
654,NN042693,NN0469,01/06/1995,Chequered Skipper,B,,,,,,,,1995,6,1,204250,769350
655,NN233815,NN2381,10/06/1995,Chequered Skipper,1,,,,,,,,1995,6,10,223350,781550
656,NN233815,NN2381,17/06/1995,Chequered Skipper,1,,,,,,,,1995,6,17,223350,781550
657,NN104913,NN1091,04/06/1995,Chequered Skipper,3,,,,,,,,1995,6,4,210450,791350
658,NN104913,NN1091,10/06/1995,Chequered Skipper,14,,,,,,,,1995,6,10,210450,791350
659,NN125912,NN1291,04/06/1995,Chequered Skipper,3,,,,,,,,1995,6,4,212550,791250
660,NN117837,NN1183,14/06/1995,Chequered Skipper,C,,,,,,,,1995,6,14,211750,783750
661,NN1091,NN1091,04/06/1995,Chequered Skipper,B,,,,,,,,1995,6,4,210500,791500
662,NN1091,NN1091,10/06/1995,Chequered Skipper,C,,,,,,,,1995,6,10,210500,791500
663,NN1291,NN1291,04/06/1995,Chequered Skipper,B,,,,,,,,1995,6,4,212500,791500
664,NM841735,NM8473,17/05/1995,Chequered Skipper,1,,,,,,,,1995,5,17,184150,773550
665,NN2381,NN2381,10/06/1995,Chequered Skipper,0,,,,,,,,1995,6,10,223500,781500
666,NN2381,NN2381,17/06/1995,Chequered Skipper,0,,,,,,,,1995,6,17,223500,781500
667,NM980383,NM9838,21/06/1995,Chequered Skipper,3,,,,,,,,1995,6,21,198050,738350
668,NM839736,NM8373,17/05/1995,Chequered Skipper,2,,,,,,,,1995,5,17,183950,773650
669,NM839736,NM8373,25/05/1995,Chequered Skipper,3,,,,,,,,1995,5,25,183950,773650
670,NM839736,NM8373,12/06/1995,Chequered Skipper,1,,,,,,,,1995,6,12,183950,773650
671,NM839736,NM8373,22/06/1995,Chequered Skipper,2,,,,,,,,1995,6,22,183950,773650
672,NM841735,NM8473,25/05/1995,Chequered Skipper,1,,,,,,,,1995,5,25,184150,773550
673,NM841735,NM8473,12/06/1995,Chequered Skipper,3,,,,,,,,1995,6,12,184150,773550
674,NM841735,NM8473,22/06/1995,Chequered Skipper,2,,,,,,,,1995,6,22,184150,773550
675,NN1091,NN1091,04/06/1996,Chequered Skipper,0,,,,,,,,1996,6,4,210500,791500
676,NN1091,NN1091,05/06/1996,Chequered Skipper,0,,,,,,,,1996,6,5,210500,791500
677,NN1091,NN1091,07/06/1996,Chequered Skipper,0,,,,,,,,1996,6,7,210500,791500
678,NN2381,NN2381,04/06/1996,Chequered Skipper,0,,,,,,,,1996,6,4,223500,781500
679,NN2482,NN2482,04/06/1996,Chequered Skipper,0,,,,,,,,1996,6,4,224500,782500
680,NM8363,NM8363,08/06/1996,Chequered Skipper,0,,,,,,,,1996,6,8,183500,763500
681,NM839736,NM8373,15/05/1996,Chequered Skipper,2,,,,,,,,1996,5,15,183950,773650
682,NM839736,NM8373,20/05/1996,Chequered Skipper,1,,,,,,,,1996,5,20,183950,773650
683,NM839736,NM8373,29/05/1996,Chequered Skipper,2,,,,,,,,1996,5,29,183950,773650
684,NM839736,NM8373,08/06/1996,Chequered Skipper,3,,,,,,,,1996,6,8,183950,773650
685,NM839736,NM8373,11/06/1996,Chequered Skipper,4,,,,,,,,1996,6,11,183950,773650
686,NM841735,NM8473,15/05/1996,Chequered Skipper,1,,,,,,,,1996,5,15,184150,773550
687,NM841735,NM8473,20/05/1996,Chequered Skipper,2,,,,,,,,1996,5,20,184150,773550
688,NM841735,NM8473,29/05/1996,Chequered Skipper,2,,,,,,,,1996,5,29,184150,773550
689,NM841735,NM8473,08/06/1996,Chequered Skipper,3,,,,,,,,1996,6,8,184150,773550
690,NM841735,NM8473,11/06/1996,Chequered Skipper,3,,,,,,,,1996,6,11,184150,773550
691,NM833639,NM8363,08/06/1990,Chequered Skipper,2,,,,,,,,1990,6,8,183350,763950
692,NM840642,NM8464,10/06/1990,Chequered Skipper,2,,,,,,,,1990,6,10,184050,764250
693,NM839642,NM8364,10/06/1990,Chequered Skipper,1,,,,,,,,1990,6,10,183950,764250
694,NM838642,NM8364,28/05/1990,Chequered Skipper,1,,,,,,,,1990,5,28,183850,764250
695,NM837642,NM8364,10/06/1990,Chequered Skipper,2,,,,,,,,1990,6,10,183750,764250
696,NM835641,NM8364,08/06/1990,Chequered Skipper,1,,,,,,,,1990,6,8,183550,764150
697,NM836640,NM8364,08/06/1990,Chequered Skipper,1,,,,,,,,1990,6,8,183650,764050
698,NM838641,NM8364,28/05/1990,Chequered Skipper,1,,,,,,,,1990,5,28,183850,764150
699,NM840642,NM8464,08/06/1990,Chequered Skipper,1,,,,,,,,1990,6,8,184050,764250
700,NM840642,NM8464,08/06/1990,Chequered Skipper,7,,,,,,,,1990,6,8,184050,764250
701,NM840642,NM8464,05/06/1991,Chequered Skipper,1,,,,,,,,1991,6,5,184050,764250
702,NM839642,NM8364,05/06/1991,Chequered Skipper,2,,,,,,,,1991,6,5,183950,764250
703,NM838642,NM8364,27/05/1991,Chequered Skipper,1,,,,,,,,1991,5,27,183850,764250
704,NM837642,NM8364,05/06/1991,Chequered Skipper,1,,,,,,,,1991,6,5,183750,764250
705,NM837642,NM8364,14/06/1991,Chequered Skipper,1,,,,,,,,1991,6,14,183750,764250
706,NM836641,NM8364,27/05/1991,Chequered Skipper,2,,,,,,,,1991,5,27,183650,764150
707,NM837641,NM8364,05/06/1991,Chequered Skipper,2,,,,,,,,1991,6,5,183750,764150
708,NM840642,NM8464,14/06/1991,Chequered Skipper,2,,,,,,,,1991,6,14,184050,764250
709,NM840642,NM8464,20/06/1991,Chequered Skipper,2,,,,,,,,1991,6,20,184050,764250
710,NM833639,NM8363,04/06/1992,Chequered Skipper,1,,,,,,,,1992,6,4,183350,763950
711,NM840642,NM8464,04/06/1992,Chequered Skipper,2,,,,,,,,1992,6,4,184050,764250
712,NM839642,NM8364,12/06/1992,Chequered Skipper,1,,,,,,,,1992,6,12,183950,764250
713,NM838642,NM8364,12/06/1992,Chequered Skipper,1,,,,,,,,1992,6,12,183850,764250
714,NM837642,NM8364,04/06/1992,Chequered Skipper,2,,,,,,,,1992,6,4,183750,764250
715,NM835641,NM8364,04/06/1992,Chequered Skipper,1,,,,,,,,1992,6,4,183550,764150
716,NM836640,NM8364,22/05/1992,Chequered Skipper,1,,,,,,,,1992,5,22,183650,764050
717,NM836640,NM8364,04/06/1992,Chequered Skipper,1,,,,,,,,1992,6,4,183650,764050
718,NM839642,NM8364,04/06/1992,Chequered Skipper,3,,,,,,,,1992,6,4,183950,764250
719,NM840642,NM8464,04/06/1992,Chequered Skipper,3,,,,,,,,1992,6,4,184050,764250
720,NM839642,NM8364,29/04/1993,Chequered Skipper,3,,,,,,,,1993,4,29,183950,764250
721,NM840642,NM8464,20/05/1993,Chequered Skipper,2,,,,,,,,1993,5,20,184050,764250
722,NM840642,NM8464,20/05/1993,Chequered Skipper,14,,,,,,,,1993,5,20,184050,764250
723,NM838641,NM8364,13/06/1994,Chequered Skipper,1,,,,,,,,1994,6,13,183850,764150
724,NM840642,NM8464,20/05/1994,Chequered Skipper,3,,,,,,,,1994,5,20,184050,764250
725,NM799728,NM7972,29/06/1990,Chequered Skipper,2,,,,,,,,1990,6,29,179950,772850
726,NM799726,NM7972,27/05/1990,Chequered Skipper,2,,,,,,,,1990,5,27,179950,772650
727,NM799728,NM7972,31/05/1990,Chequered Skipper,4,,,,,,,,1990,5,31,179950,772850
728,NM799728,NM7972,04/06/1990,Chequered Skipper,4,,,,,,,,1990,6,4,179950,772850
729,NM799728,NM7972,19/06/1990,Chequered Skipper,4,,,,,,,,1990,6,19,179950,772850
730,NM800728,NM8072,22/05/1990,Chequered Skipper,2,,,,,,,,1990,5,22,180050,772850
731,NM800728,NM8072,03/06/1990,Chequered Skipper,3,,,,,,,,1990,6,3,180050,772850
732,NM800728,NM8072,04/06/1990,Chequered Skipper,4,,,,,,,,1990,6,4,180050,772850
733,NM800728,NM8072,19/06/1990,Chequered Skipper,5,,,,,,,,1990,6,19,180050,772850
734,NM800728,NM8072,29/06/1990,Chequered Skipper,2,,,,,,,,1990,6,29,180050,772850
735,NM800728,NM8072,03/07/1990,Chequered Skipper,1,,,,,,,,1990,7,3,180050,772850
736,NM801726,NM8072,27/05/1990,Chequered Skipper,3,,,,,,,,1990,5,27,180150,772650
737,NM801726,NM8072,03/06/1990,Chequered Skipper,4,,,,,,,,1990,6,3,180150,772650
738,NM801726,NM8072,04/06/1990,Chequered Skipper,5,,,,,,,,1990,6,4,180150,772650
739,NM801726,NM8072,19/06/1990,Chequered Skipper,5,,,,,,,,1990,6,19,180150,772650
740,NM802727,NM8072,31/05/1990,Chequered Skipper,3,,,,,,,,1990,5,31,180250,772750
741,NM802727,NM8072,07/06/1990,Chequered Skipper,3,,,,,,,,1990,6,7,180250,772750
742,NM797715,NM7971,29/05/1990,Chequered Skipper,4,,,,,,,,1990,5,29,179750,771550
743,NM801716,NM8071,29/05/1990,Chequered Skipper,2,,,,,,,,1990,5,29,180150,771650
744,NM801716,NM8071,20/06/1990,Chequered Skipper,3,,,,,,,,1990,6,20,180150,771650
745,NM805717,NM8071,22/06/1990,Chequered Skipper,3,,,,,,,,1990,6,22,180550,771750
746,NM799726,NM7972,18/05/1991,Chequered Skipper,2,,,,,,,,1991,5,18,179950,772650
747,NM799726,NM7972,27/05/1991,Chequered Skipper,4,,,,,,,,1991,5,27,179950,772650
748,NM799726,NM7972,10/06/1991,Chequered Skipper,2,,,,,,,,1991,6,10,179950,772650
749,NM799726,NM7972,20/06/1991,Chequered Skipper,2,,,,,,,,1991,6,20,179950,772650
750,NM799728,NM7972,28/06/1991,Chequered Skipper,3,,,,,,,,1991,6,28,179950,772850
751,NM800728,NM8072,18/05/1991,Chequered Skipper,4,,,,,,,,1991,5,18,180050,772850
752,NM800728,NM8072,27/05/1991,Chequered Skipper,2,,,,,,,,1991,5,27,180050,772850
753,NM800728,NM8072,10/06/1991,Chequered Skipper,3,,,,,,,,1991,6,10,180050,772850
754,NM800728,NM8072,20/06/1991,Chequered Skipper,2,,,,,,,,1991,6,20,180050,772850
755,NM800728,NM8072,23/06/1991,Chequered Skipper,2,,,,,,,,1991,6,23,180050,772850
756,NM801726,NM8072,27/05/1991,Chequered Skipper,2,,,,,,,,1991,5,27,180150,772650
