,ID,X,Y,species,adults
2202,3159,-5.066680599,56.90289202,Chequered Skipper,Present
2203,3160,-5.130028955,56.91390436,Chequered Skipper,Present
2208,3165,-5.611940596,56.88381053,Chequered Skipper,Present
2210,3167,-5.678298071,56.75689829,Chequered Skipper,Present
2211,3168,-5.673752418,56.76062884,Chequered Skipper,Present
2213,3170,-5.521556592,56.62117834,Chequered Skipper,Present
2218,3175,-5.748353753,56.58936886,Chequered Skipper,Present
2222,3179,-5.558968373,56.55088468,Chequered Skipper,Present
2223,3180,-5.558861606,56.56707095,Chequered Skipper,Present
2225,3182,-5.08260908,56.81710754,Chequered Skipper,Present
2260,3217,-5.096413306,56.90485484,Chequered Skipper,Present
2261,3218,-5.085385285,56.67142052,Chequered Skipper,Present
2266,3223,-5.372906839,56.54434622,Chequered Skipper,Present
2273,3230,-5.3215843,56.55386555,Chequered Skipper,Present
2287,3244,-5.254921529,56.55473169,Chequered Skipper,Present
2307,3264,-5.176197596,56.48454072,Chequered Skipper,Present
2308,3265,-5.175450531,56.47754814,Chequered Skipper,Present
2313,3270,-5.186580744,56.58306739,Chequered Skipper,Present
2315,3272,-5.318179257,56.55215862,Chequered Skipper,Present
2316,3273,-5.316555373,56.552202,Chequered Skipper,Present
2317,3274,-5.316555373,56.552202,Chequered Skipper,Present
2322,3279,-5.311683695,56.55233201,Chequered Skipper,Present
2335,3292,-5.137565692,56.47415231,Chequered Skipper,Present
2339,3296,-5.147244645,56.51256092,Chequered Skipper,Present
2342,3299,-5.147244645,56.51256092,Chequered Skipper,Present
2348,3305,-5.131093842,56.51386831,Chequered Skipper,Present
2354,3311,-5.121653752,56.51770174,Chequered Skipper,Present
2358,3315,-5.16653979,56.49049581,Chequered Skipper,Present
2360,3317,-5.163520999,56.49326961,Chequered Skipper,Present
2364,3321,-5.160651131,56.49783739,Chequered Skipper,Present
2369,3326,-5.161398187,56.50680766,Chequered Skipper,Present
2373,3330,-5.155133119,56.50966387,Chequered Skipper,Present
2379,3336,-5.295985007,56.44667048,Chequered Skipper,Present
2398,3355,-5.256776981,56.55737992,Chequered Skipper,Present
2419,3376,-5.254921529,56.55473169,Chequered Skipper,Present
2420,3377,-5.254921529,56.55473169,Chequered Skipper,Present
2424,3381,-5.254921529,56.55473169,Chequered Skipper,Present
2426,3383,-5.254921529,56.55473169,Chequered Skipper,Present
2430,3387,-5.254921529,56.55473169,Chequered Skipper,Present
2433,3390,-5.254921529,56.55473169,Chequered Skipper,Present
2436,3393,-5.209085055,56.5900842,Chequered Skipper,Present
2448,3405,-5.194756746,56.59404914,Chequered Skipper,Present
2453,3410,-5.192903707,56.59139997,Chequered Skipper,Present
2493,3450,-5.773506648,56.71803915,Chequered Skipper,Present
2496,3453,-5.091021858,56.97869496,Chequered Skipper,Present
2510,3467,-5.091021858,56.97869496,Chequered Skipper,Present
2516,3473,-5.242790274,56.86877788,Chequered Skipper,Present
2518,3475,-5.052771449,56.83312216,Chequered Skipper,Present
2519,3476,-5.035714892,56.84522352,Chequered Skipper,Present
2527,3484,-5.562215197,56.55079156,Chequered Skipper,Present
2529,3486,-5.559136889,56.55267798,Chequered Skipper,Present
2531,3488,-5.021599622,56.77186043,Chequered Skipper,Present
2532,3489,-5.020397299,56.71616044,Chequered Skipper,Present
2534,3491,-5.006072577,56.72100137,Chequered Skipper,Present
2546,3503,-5.064405226,56.90519502,Chequered Skipper,Present
2559,3516,-5.912118132,56.68368057,Chequered Skipper,Present
2571,3528,-5.739462025,56.59008643,Chequered Skipper,Present
3,3,-5.278355535,56.55748641,Chequered Skipper,Present
4,4,-5.277752439,56.5580417,Chequered Skipper,Present
5,5,-5.263142468,56.5547407,Chequered Skipper,Present
6,6,-5.262716734,56.55924668,Chequered Skipper,Present
7,7,-5.26153318,56.5606262,Chequered Skipper,Present
8,8,-5.259669822,56.55600054,Chequered Skipper,Present
9,9,-5.259490709,56.56337669,Chequered Skipper,Present
11,11,-5.070501604,56.66909206,Chequered Skipper,Present
12,12,-5.727220231,56.61054992,Chequered Skipper,Present
14,14,-5.233025963,56.56519205,Chequered Skipper,Present
22,22,-5.129545293,56.51480628,Chequered Skipper,Present
23,23,-5.129545293,56.51480628,Chequered Skipper,Present
24,24,-5.121653752,56.51770174,Chequered Skipper,Present
25,25,-5.162048794,56.495105,Chequered Skipper,Present
26,26,-5.162048794,56.495105,Chequered Skipper,Present
27,27,-5.162870857,56.50497228,Chequered Skipper,Present
28,28,-5.162870857,56.50497228,Chequered Skipper,Present
29,29,-5.155133119,56.50966387,Chequered Skipper,Present
30,30,-5.155133119,56.50966387,Chequered Skipper,Present
31,31,-5.063401508,56.66207604,Chequered Skipper,Present
32,78,-4.844287272,57.04566793,Chequered Skipper,Present
33,79,-5.29590528,56.54870642,Chequered Skipper,Present
34,80,-5.29590528,56.54870642,Chequered Skipper,Present
36,82,-5.104983386,56.90913637,Chequered Skipper,Present
51,498,-5.404818666,56.86356276,Chequered Skipper,Present
56,503,-5.185627163,56.78530372,Chequered Skipper,Present
62,509,-4.952384097,56.95328384,Chequered Skipper,Present
77,524,-5.515916975,56.72697528,Chequered Skipper,Present
86,533,-5.048228879,57.00895802,Chequered Skipper,Present
90,537,-5.608628815,56.75578974,Chequered Skipper,Present
92,539,-5.011603001,56.86153764,Chequered Skipper,Present
96,543,-5.063670027,56.8962245,Chequered Skipper,Present
102,549,-4.888737462,56.87477835,Chequered Skipper,Present
106,553,-5.077284514,56.66218285,Chequered Skipper,Present
107,933,-5.532411613,56.71976552,Chequered Skipper,Present
108,934,-5.53721951,56.71872995,Chequered Skipper,Present
109,935,-5.53721951,56.71872995,Chequered Skipper,Present
110,936,-5.535588829,56.71877627,Chequered Skipper,Present
111,937,-5.532411613,56.71976552,Chequered Skipper,Present
114,1023,-5.567915928,56.74932079,Chequered Skipper,Present
117,1026,-5.775964909,56.71890869,Chequered Skipper,Present
126,1035,-5.579168713,56.74719976,Chequered Skipper,Present
129,1038,-5.541809538,56.80221042,Chequered Skipper,Present
135,1044,-5.538540944,56.80230326,Chequered Skipper,Present
136,1045,-5.538540944,56.80230326,Chequered Skipper,Present
137,1046,-5.538540944,56.80230326,Chequered Skipper,Present
138,1092,-5.272697491,56.46841319,Chequered Skipper,Present
144,1098,-5.537135238,56.7178333,Chequered Skipper,Present
146,1100,-5.530780879,56.71981179,Chequered Skipper,Present
147,1101,-5.530780879,56.71981179,Chequered Skipper,Present
148,1103,-5.118648021,56.97441335,Chequered Skipper,Present
149,1104,-5.118648021,56.97441335,Chequered Skipper,Present
150,1105,-5.118798109,56.97620734,Chequered Skipper,Present
151,1106,-5.093860657,56.97323159,Chequered Skipper,Present
152,1107,-5.092441358,56.97596328,Chequered Skipper,Present
153,1108,-5.092441358,56.97596328,Chequered Skipper,Present
154,1109,-5.53721951,56.71872995,Chequered Skipper,Present
162,1117,-5.247959165,56.55895927,Chequered Skipper,Present
163,1118,-5.613183317,56.76060257,Chequered Skipper,Present
165,1120,-4.876663776,56.88853912,Chequered Skipper,Present
166,1121,-5.393602035,56.86656529,Chequered Skipper,Present
167,1122,-5.246065668,56.86869272,Chequered Skipper,Present
176,1131,-5.443945199,56.86069084,Chequered Skipper,Present
179,1134,-5.417998037,56.86410138,Chequered Skipper,Present
180,1135,-5.418079928,56.86499812,Chequered Skipper,Present
188,1143,-5.600639802,56.74927797,Chequered Skipper,Present
197,1152,-5.540175244,56.80225685,Chequered Skipper,Present
198,1153,-5.540259858,56.80315348,Chequered Skipper,Present
199,1154,-5.53527233,56.80239602,Chequered Skipper,Present
209,1164,-5.552933548,56.71198904,Chequered Skipper,Present
212,1167,-5.551387776,56.71293221,Chequered Skipper,Present
214,1169,-5.54967282,56.71208208,Chequered Skipper,Present
216,1171,-5.549757371,56.71297872,Chequered Skipper,Present
217,1172,-5.549757371,56.71297872,Chequered Skipper,Present
221,1176,-5.548126961,56.71302521,Chequered Skipper,Present
222,1177,-5.544866127,56.71311813,Chequered Skipper,Present
223,1178,-5.544866127,56.71311813,Chequered Skipper,Present
224,1179,-5.544866127,56.71311813,Chequered Skipper,Present
226,1181,-5.543320104,56.7140612,Chequered Skipper,Present
232,1187,-5.443945199,56.86069084,Chequered Skipper,Present
237,1192,-5.417998037,56.86410138,Chequered Skipper,Present
238,1193,-5.418079928,56.86499812,Chequered Skipper,Present
244,1199,-5.600639802,56.74927797,Chequered Skipper,Present
251,1206,-5.541809538,56.80221042,Chequered Skipper,Present
253,1208,-5.540175244,56.80225685,Chequered Skipper,Present
255,1210,-5.540175244,56.80225685,Chequered Skipper,Present
257,1212,-5.540175244,56.80225685,Chequered Skipper,Present
258,1213,-5.540259858,56.80315348,Chequered Skipper,Present
261,1216,-5.540259858,56.80315348,Chequered Skipper,Present
262,1217,-5.540259858,56.80315348,Chequered Skipper,Present
263,1218,-5.538540944,56.80230326,Chequered Skipper,Present
264,1219,-5.538540944,56.80230326,Chequered Skipper,Present
266,1221,-5.536906639,56.80234965,Chequered Skipper,Present
268,1223,-5.536906639,56.80234965,Chequered Skipper,Present
269,1224,-5.536906639,56.80234965,Chequered Skipper,Present
270,1225,-5.53527233,56.80239602,Chequered Skipper,Present
274,1229,-5.53527233,56.80239602,Chequered Skipper,Present
275,1230,-5.3620224,56.55097934,Chequered Skipper,Present
276,1231,-5.376288959,56.53755674,Chequered Skipper,Present
279,1234,-5.120290551,56.97437236,Chequered Skipper,Present
283,1238,-5.120440718,56.97616635,Chequered Skipper,Present
285,1240,-5.094009546,56.97502562,Chequered Skipper,Present
286,1241,-5.09057561,56.97331285,Chequered Skipper,Present
288,1243,-5.204901954,56.98211942,Chequered Skipper,Present
289,1244,-5.120365632,56.97526936,Chequered Skipper,Present
290,1245,-5.097294733,56.97494427,Chequered Skipper,Present
291,1246,-5.092441358,56.97596328,Chequered Skipper,Present
292,1247,-5.086729226,56.97655389,Chequered Skipper,Present
293,1248,-5.472242662,56.69673532,Chequered Skipper,Present
294,1249,-5.169620265,56.98346839,Chequered Skipper,Present
296,1251,-5.681943627,56.69385345,Chequered Skipper,Present
298,1253,-5.551134021,56.7102423,Chequered Skipper,Present
309,1264,-5.749790883,56.71880092,Chequered Skipper,Present
311,1266,-5.681943627,56.69385345,Chequered Skipper,Present
314,1269,-5.551134021,56.7102423,Chequered Skipper,Present
317,1272,-5.541809538,56.80221042,Chequered Skipper,Present
322,1277,-5.540175244,56.80225685,Chequered Skipper,Present
325,1280,-5.540259858,56.80315348,Chequered Skipper,Present
326,1281,-5.540259858,56.80315348,Chequered Skipper,Present
329,1284,-5.540259858,56.80315348,Chequered Skipper,Present
330,1285,-5.538540944,56.80230326,Chequered Skipper,Present
333,1288,-5.538540944,56.80230326,Chequered Skipper,Present
335,1290,-5.538540944,56.80230326,Chequered Skipper,Present
336,1293,-5.272697491,56.46841319,Chequered Skipper,Present
347,1304,-5.3620224,56.55097934,Chequered Skipper,Present
348,1305,-5.376288959,56.53755674,Chequered Skipper,Present
358,1315,-5.530780879,56.71981179,Chequered Skipper,Present
359,1316,-5.538850186,56.7186836,Chequered Skipper,Present
361,1318,-5.535588829,56.71877627,Chequered Skipper,Present
362,1319,-5.533958143,56.71882258,Chequered Skipper,Present
363,1320,-5.533958143,56.71882258,Chequered Skipper,Present
364,1321,-5.530780879,56.71981179,Chequered Skipper,Present
365,1322,-5.530780879,56.71981179,Chequered Skipper,Present
371,1328,-5.324762362,56.70121225,Chequered Skipper,Present
372,1329,-5.324762362,56.70121225,Chequered Skipper,Present
373,1330,-5.184848125,56.78577309,Chequered Skipper,Present
374,1331,-5.184848125,56.78577309,Chequered Skipper,Present
376,1333,-5.184848125,56.78577309,Chequered Skipper,Present
377,1334,-5.184848125,56.78577309,Chequered Skipper,Present
378,1335,-5.184848125,56.78577309,Chequered Skipper,Present
379,1336,-5.184848125,56.78577309,Chequered Skipper,Present
380,1337,-5.184848125,56.78577309,Chequered Skipper,Present
381,1338,-5.184848125,56.78577309,Chequered Skipper,Present
382,1339,-5.184848125,56.78577309,Chequered Skipper,Present
383,1340,-5.184848125,56.78577309,Chequered Skipper,Present
385,1342,-5.247959165,56.55895927,Chequered Skipper,Present
391,1348,-5.247959165,56.55895927,Chequered Skipper,Present
392,1349,-5.247959165,56.55895927,Chequered Skipper,Present
393,1350,-5.247959165,56.55895927,Chequered Skipper,Present
394,1351,-5.247959165,56.55895927,Chequered Skipper,Present
397,1354,-5.247959165,56.55895927,Chequered Skipper,Present
398,1355,-5.247959165,56.55895927,Chequered Skipper,Present
399,1356,-5.247959165,56.55895927,Chequered Skipper,Present
400,1357,-5.61301089,56.75880943,Chequered Skipper,Present
401,1358,-5.609918592,56.76069724,Chequered Skipper,Present
408,1365,-5.543528521,56.8030606,Chequered Skipper,Present
409,1366,-5.533638015,56.80244236,Chequered Skipper,Present
413,1370,-5.118798109,56.97620734,Chequered Skipper,Present
415,1372,-5.093860657,56.97323159,Chequered Skipper,Present
416,1373,-5.093860657,56.97323159,Chequered Skipper,Present
419,1376,-5.53721951,56.71872995,Chequered Skipper,Present
420,1377,-5.535588829,56.71877627,Chequered Skipper,Present
421,1378,-5.533958143,56.71882258,Chequered Skipper,Present
431,1388,-5.247959165,56.55895927,Chequered Skipper,Present
432,1389,-5.247959165,56.55895927,Chequered Skipper,Present
435,1392,-5.617821386,56.75777072,Chequered Skipper,Present
440,1397,-5.543528521,56.8030606,Chequered Skipper,Present
441,1398,-5.543528521,56.8030606,Chequered Skipper,Present
442,1399,-5.533638015,56.80244236,Chequered Skipper,Present
446,1403,-5.076372508,56.85096904,Chequered Skipper,Present
449,1406,-5.389792914,56.86981525,Chequered Skipper,Present
451,1408,-4.816393927,56.88407114,Chequered Skipper,Present
464,1421,-5.547571926,56.80249605,Chequered Skipper,Present
479,1436,-5.093935099,56.97412861,Chequered Skipper,Present
482,1439,-5.118364736,56.79374641,Chequered Skipper,Present
483,1440,-5.118364736,56.79374641,Chequered Skipper,Present
485,1442,-5.681943627,56.69385345,Chequered Skipper,Present
487,1444,-5.680314281,56.69390166,Chequered Skipper,Present
488,1445,-5.680314281,56.69390166,Chequered Skipper,Present
493,1450,-5.551387776,56.71293221,Chequered Skipper,Present
496,1453,-5.543151305,56.71226791,Chequered Skipper,Present
497,1454,-5.543235702,56.71316455,Chequered Skipper,Present
499,1456,-5.545247581,56.80391075,Chequered Skipper,Present
500,1457,-5.543528521,56.8030606,Chequered Skipper,Present
503,1460,-5.540344478,56.80405012,Chequered Skipper,Present
506,1463,-5.53862552,56.8031999,Chequered Skipper,Present
508,1465,-5.538710101,56.80409653,Chequered Skipper,Present
513,1470,-5.119581881,56.97573835,Chequered Skipper,Present
518,1475,-5.026918356,56.95959027,Chequered Skipper,Present
520,1477,-5.095652142,56.97498495,Chequered Skipper,Present
523,1480,-5.090947473,56.97779794,Chequered Skipper,Present
524,1481,-5.055640448,56.96877864,Chequered Skipper,Present
526,1483,-5.054365467,56.97330402,Chequered Skipper,Present
527,1484,-5.052575987,56.97155005,Chequered Skipper,Present
528,1485,-5.052722882,56.97334415,Chequered Skipper,Present
534,1491,-5.608628815,56.75578974,Chequered Skipper,Present
536,1493,-4.804269324,56.88659099,Chequered Skipper,Present
538,1495,-4.804269324,56.88659099,Chequered Skipper,Present
539,1496,-5.086729226,56.97655389,Chequered Skipper,Present
540,1497,-5.121335634,56.79007651,Chequered Skipper,Present
541,1498,-5.11829022,56.79284939,Chequered Skipper,Present
542,1499,-5.118364736,56.79374641,Chequered Skipper,Present
543,1500,-5.681943627,56.69385345,Chequered Skipper,Present
545,1502,-5.681943627,56.69385345,Chequered Skipper,Present
548,1505,-5.680314281,56.69390166,Chequered Skipper,Present
549,1506,-5.680314281,56.69390166,Chequered Skipper,Present
550,1507,-5.552933548,56.71198904,Chequered Skipper,Present
551,1508,-5.552933548,56.71198904,Chequered Skipper,Present
556,1513,-5.54967282,56.71208208,Chequered Skipper,Present
558,1515,-5.544866127,56.71311813,Chequered Skipper,Present
563,1520,-5.543528521,56.8030606,Chequered Skipper,Present
565,1522,-5.540344478,56.80405012,Chequered Skipper,Present
566,1523,-5.540344478,56.80405012,Chequered Skipper,Present
568,1525,-5.540344478,56.80405012,Chequered Skipper,Present
570,1527,-5.538710101,56.80409653,Chequered Skipper,Present
571,1528,-5.538710101,56.80409653,Chequered Skipper,Present
575,1532,-5.292040682,56.55105636,Chequered Skipper,Present
578,1535,-5.202655727,56.45630783,Chequered Skipper,Present
580,1537,-5.178085309,56.47312082,Chequered Skipper,Present
581,1538,-5.175593546,56.482174,Chequered Skipper,Present
583,1540,-5.160501772,56.49604334,Chequered Skipper,Present
584,1541,-5.288870786,56.55203932,Chequered Skipper,Present
591,1548,-5.678999629,56.72226225,Chequered Skipper,Present
592,1549,-5.259948182,56.55639776,Chequered Skipper,Present
601,1558,-4.804269324,56.88659099,Chequered Skipper,Present
602,1559,-4.804269324,56.88659099,Chequered Skipper,Present
617,1574,-5.534042342,56.71971923,Chequered Skipper,Present
621,1578,-5.537135238,56.7178333,Chequered Skipper,Present
622,1579,-5.535588829,56.71877627,Chequered Skipper,Present
623,1580,-5.533958143,56.71882258,Chequered Skipper,Present
624,1581,-5.533958143,56.71882258,Chequered Skipper,Present
625,1582,-5.532411613,56.71976552,Chequered Skipper,Present
626,1583,-5.530780879,56.71981179,Chequered Skipper,Present
636,1593,-5.247959165,56.55895927,Chequered Skipper,Present
637,1594,-5.247959165,56.55895927,Chequered Skipper,Present
660,1617,-5.247959165,56.55895927,Chequered Skipper,Present
665,1622,-5.616361728,56.75961125,Chequered Skipper,Present
666,1623,-5.61627544,56.75871469,Chequered Skipper,Present
667,1624,-5.617821386,56.75777072,Chequered Skipper,Present
668,1625,-5.617821386,56.75777072,Chequered Skipper,Present
669,1626,-5.614556923,56.7578655,Chequered Skipper,Present
672,1629,-5.533638015,56.80244236,Chequered Skipper,Present
684,1641,-5.048228879,57.00895802,Chequered Skipper,Present
695,1652,-5.413086399,56.86423584,Chequered Skipper,Present
707,1664,-5.813943971,56.80317009,Chequered Skipper,Present
709,1666,-5.803686352,56.79898789,Chequered Skipper,Present
714,1671,-5.585696022,56.74701197,Chequered Skipper,Present
715,1672,-5.776144827,56.72070151,Chequered Skipper,Present
720,1677,-5.014095724,56.86192688,Chequered Skipper,Present
722,1679,-5.01558898,56.86009312,Chequered Skipper,Present
724,1681,-5.0440456,56.84681824,Chequered Skipper,Present
725,1682,-5.0440456,56.84681824,Chequered Skipper,Present
726,1683,-5.031457182,56.8534167,Chequered Skipper,Present
744,1701,-5.264201813,56.55853343,Chequered Skipper,Present
745,1702,-5.264201813,56.55853343,Chequered Skipper,Present
748,1705,-5.247959165,56.55895927,Chequered Skipper,Present
750,1707,-5.253605614,56.558362,Chequered Skipper,Present
751,1708,-5.264201813,56.55853343,Chequered Skipper,Present
755,1712,-5.250511065,56.56024094,Chequered Skipper,Present
757,1714,-5.253605614,56.558362,Chequered Skipper,Present
765,1722,-5.093860657,56.97323159,Chequered Skipper,Present
768,1725,-5.091021858,56.97869496,Chequered Skipper,Present
772,1729,-5.247959165,56.55895927,Chequered Skipper,Present
773,1730,-5.247959165,56.55895927,Chequered Skipper,Present
774,1731,-5.247959165,56.55895927,Chequered Skipper,Present
775,1732,-5.247959165,56.55895927,Chequered Skipper,Present
777,1734,-5.247959165,56.55895927,Chequered Skipper,Present
784,1741,-5.61627544,56.75871469,Chequered Skipper,Present
785,1742,-5.541894192,56.80310705,Chequered Skipper,Present
786,1743,-5.541894192,56.80310705,Chequered Skipper,Present
787,1744,-5.541894192,56.80310705,Chequered Skipper,Present
788,1745,-5.540259858,56.80315348,Chequered Skipper,Present
789,1746,-5.540259858,56.80315348,Chequered Skipper,Present
792,1749,-5.533722475,56.80333901,Chequered Skipper,Present
799,1756,-5.119023273,56.97889832,Chequered Skipper,Present
803,1760,-5.093860657,56.97323159,Chequered Skipper,Present
804,1761,-5.093860657,56.97323159,Chequered Skipper,Present
805,1762,-5.091021858,56.97869496,Chequered Skipper,Present
806,1763,-5.092441358,56.97596328,Chequered Skipper,Present
807,1764,-5.530780879,56.71981179,Chequered Skipper,Present
830,1787,-5.422542032,56.86892124,Chequered Skipper,Present
834,1791,-5.133866082,56.86167305,Chequered Skipper,Present
835,1792,-5.12656675,56.85286735,Chequered Skipper,Present
836,1793,-5.211784581,56.77519373,Chequered Skipper,Present
837,1794,-5.076066246,56.81726911,Chequered Skipper,Present
838,1795,-5.07071841,56.81200771,Chequered Skipper,Present
839,1796,-5.146062041,56.8505795,Chequered Skipper,Present
841,1798,-5.061688694,56.90211566,Chequered Skipper,Present
842,1799,-5.072740346,56.79667714,Chequered Skipper,Present
850,1807,-5.321136871,56.71569248,Chequered Skipper,Present
856,1813,-5.075203462,56.70672894,Chequered Skipper,Present
863,1820,-5.535588829,56.71877627,Chequered Skipper,Present
864,1821,-5.16414522,56.85102107,Chequered Skipper,Present
872,1829,-5.118648021,56.97441335,Chequered Skipper,Present
879,1836,-5.093860657,56.97323159,Chequered Skipper,Present
889,1846,-5.537075718,56.80414293,Chequered Skipper,Present
890,1847,-5.537075718,56.80414293,Chequered Skipper,Present
897,1854,-5.416910006,56.5279047,Chequered Skipper,Present
898,1855,-5.417071663,56.52969828,Chequered Skipper,Present
901,1858,-5.253605614,56.558362,Chequered Skipper,Present
921,1878,-5.035985916,56.95981975,Chequered Skipper,Present
922,1879,-4.974940529,56.947356,Chequered Skipper,Present
929,1886,-5.035985916,56.95981975,Chequered Skipper,Present
930,1887,-4.974940529,56.947356,Chequered Skipper,Present
932,1889,-5.752353999,56.84280299,Chequered Skipper,Present
933,1890,-4.888875969,56.87657275,Chequered Skipper,Present
934,1891,-5.13151645,56.7943156,Chequered Skipper,Present
936,1893,-5.036768768,56.87845533,Chequered Skipper,Present
937,1894,-5.036841575,56.87935241,Chequered Skipper,Present
940,1897,-5.109186544,56.524307,Chequered Skipper,Present
941,1898,-5.109260089,56.52520407,Chequered Skipper,Present
942,1899,-5.106381365,56.52977068,Chequered Skipper,Present
943,1900,-5.100401765,56.53621248,Chequered Skipper,Present
945,1902,-5.09885155,56.53715008,Chequered Skipper,Present
946,1903,-5.098924886,56.53804716,Chequered Skipper,Present
948,1905,-5.097374561,56.53898474,Chequered Skipper,Present
950,1907,-5.091172492,56.5427349,Chequered Skipper,Present
951,1908,-5.08969492,56.54456947,Chequered Skipper,Present
952,1909,-5.086812436,56.54913565,Chequered Skipper,Present
953,1910,-5.086885521,56.55003274,Chequered Skipper,Present
954,1911,-5.076463318,56.56197698,Chequered Skipper,Present
955,1912,-5.060723792,56.56865802,Chequered Skipper,Present
956,1913,-5.055776384,56.56788093,Chequered Skipper,Present
958,1915,-5.126674174,56.91308953,Chequered Skipper,Present
960,1917,-5.123394513,56.9131716,Chequered Skipper,Present
962,1919,-5.106772208,56.91088962,Chequered Skipper,Present
963,1920,-5.099989901,56.90836156,Chequered Skipper,Present
964,1921,-5.091420562,56.90407968,Chequered Skipper,Present
966,1923,-5.091420562,56.90407968,Chequered Skipper,Present
967,1924,-5.086502084,56.90420135,Chequered Skipper,Present
968,1925,-5.083001127,56.90159126,Chequered Skipper,Present
969,1926,-5.057896174,56.89591662,Chequered Skipper,Present
971,1928,-4.945023882,56.85998074,Chequered Skipper,Present
973,1930,-4.93861355,56.86192949,Chequered Skipper,Present
974,1931,-4.939740623,56.87628402,Chequered Skipper,Present
975,1932,-4.93391081,56.86473658,Chequered Skipper,Present
976,1933,-4.92885642,56.86305767,Chequered Skipper,Present
977,1934,-4.926351894,56.87300337,Chequered Skipper,Present
979,1936,-4.905261615,56.87619246,Chequered Skipper,Present
980,1937,-4.901984518,56.87626869,Chequered Skipper,Present
981,1938,-4.895430276,56.87642089,Chequered Skipper,Present
982,1939,-5.068387423,56.70330162,Chequered Skipper,Present
983,1940,-5.06675664,56.70334181,Chequered Skipper,Present
985,1942,-5.060306344,56.70439942,Chequered Skipper,Present
986,1943,-5.057190275,56.70627373,Chequered Skipper,Present
988,1945,-5.055559346,56.70631378,Chequered Skipper,Present
990,1947,-5.055632125,56.70721086,Chequered Skipper,Present
992,1949,-5.054001152,56.70725088,Chequered Skipper,Present
993,1950,-5.054001152,56.70725088,Chequered Skipper,Present
994,1951,-5.013636765,56.89699275,Chequered Skipper,Present
995,1952,-5.01108061,56.9060428,Chequered Skipper,Present
997,1954,-5.059951342,56.86081088,Chequered Skipper,Present
999,1956,-5.053035025,56.856486,Chequered Skipper,Present
1000,1957,-5.115318813,56.79651923,Chequered Skipper,Present
1001,1958,-5.115542192,56.79921029,Chequered Skipper,Present
1002,1959,-5.103155771,56.9761472,Chequered Skipper,Present
1003,1960,-5.075056981,56.7049348,Chequered Skipper,Present
1004,1961,-5.073426137,56.70497508,Chequered Skipper,Present
1005,1962,-5.070018203,56.70326141,Chequered Skipper,Present
1006,1963,-5.11561666,56.80010732,Chequered Skipper,Present
1014,1971,-5.092515774,56.9768603,Chequered Skipper,Present
1015,1972,-5.168379414,56.97855599,Chequered Skipper,Present
1016,1973,-5.168455663,56.97945294,Chequered Skipper,Present
1025,1982,-5.309089677,56.70882161,Chequered Skipper,Present
1027,1984,-5.290494708,56.5519963,Chequered Skipper,Present
1028,1985,-5.290494708,56.5519963,Chequered Skipper,Present
1029,1986,-5.290572619,56.55289321,Chequered Skipper,Present
1030,1987,-5.288870786,56.55203932,Chequered Skipper,Present
1031,1988,-5.289026535,56.55383313,Chequered Skipper,Present
1032,1989,-5.289026535,56.55383313,Chequered Skipper,Present
1033,1990,-5.28724686,56.55208232,Chequered Skipper,Present
1034,1991,-5.287402532,56.55387613,Chequered Skipper,Present
1035,1992,-5.287402532,56.55387613,Chequered Skipper,Present
1036,1993,-5.287480375,56.55477304,Chequered Skipper,Present
1037,1994,-5.285778524,56.55391911,Chequered Skipper,Present
1038,1995,-5.285778524,56.55391911,Chequered Skipper,Present
1039,1996,-5.285856329,56.55481602,Chequered Skipper,Present
1040,1997,-5.285934138,56.55571293,Chequered Skipper,Present
1041,1998,-5.28407675,56.55306516,Chequered Skipper,Present
1042,1999,-5.284154512,56.55396207,Chequered Skipper,Present
1043,2000,-5.284310049,56.55575589,Chequered Skipper,Present
1044,2001,-5.284387825,56.5566528,Chequered Skipper,Present
1045,2002,-5.282530495,56.55400501,Chequered Skipper,Present
1046,2003,-5.282763693,56.55669574,Chequered Skipper,Present
1047,2004,-5.280828789,56.55315101,Chequered Skipper,Present
1048,2005,-5.280906474,56.55404792,Chequered Skipper,Present
1049,2006,-5.280984164,56.55494484,Chequered Skipper,Present
1050,2007,-5.280984164,56.55494484,Chequered Skipper,Present
1051,2008,-5.281061858,56.55584175,Chequered Skipper,Present
1052,2009,-5.281139557,56.55673866,Chequered Skipper,Present
1053,2010,-5.279127159,56.55229699,Chequered Skipper,Present
1054,2011,-5.2793601,56.55498773,Chequered Skipper,Present
1055,2012,-5.279515417,56.55678156,Chequered Skipper,Present
1056,2013,-5.279593082,56.55767847,Chequered Skipper,Present
1057,2014,-5.277503206,56.55233986,Chequered Skipper,Present
1058,2015,-5.277503206,56.55233986,Chequered Skipper,Present
1059,2016,-5.277503206,56.55233986,Chequered Skipper,Present
1060,2017,-5.277736032,56.55503061,Chequered Skipper,Present
1061,2018,-5.277968899,56.55772135,Chequered Skipper,Present
1062,2019,-5.277968899,56.55772135,Chequered Skipper,Present
1063,2020,-5.275879248,56.55238271,Chequered Skipper,Present
1064,2021,-5.276267122,56.5568673,Chequered Skipper,Present
1065,2022,-5.276267122,56.5568673,Chequered Skipper,Present
1066,2023,-5.276422304,56.55866113,Chequered Skipper,Present
1067,2024,-5.274255285,56.55242554,Chequered Skipper,Present
1068,2025,-5.274642969,56.55691013,Chequered Skipper,Present
1069,2026,-5.274642969,56.55691013,Chequered Skipper,Present
