"","gridref","km_sq","abundance","rec_month","rec_year","easting","northing"
"2105","NN074401","NN0740",0,7,2015,207450,740150
"2106","NN075402","NN0740",0,6,2015,207550,740250
"2107","NN075402","NN0740",0,6,2015,207550,740250
"2108","NN075402","NN0740",7,6,2015,207550,740250
"2109","NN075402","NN0740",3,6,2015,207550,740250
"2110","NN075402","NN0740",0,7,2015,207550,740250
"2111","NN077403","NN0740",0,6,2015,207750,740350
"2112","NN077403","NN0740",0,6,2015,207750,740350
"2113","NN077403","NN0740",2,6,2015,207750,740350
"2114","NN077403","NN0740",0,6,2015,207750,740350
"2115","NN077403","NN0740",0,7,2015,207750,740350
"2116","NN079404","NN0740",0,6,2015,207950,740450
"2117","NN079404","NN0740",0,6,2015,207950,740450
"2118","NN079404","NN0740",1,6,2015,207950,740450
"2119","NN079404","NN0740",1,6,2015,207950,740450
"2120","NN079404","NN0740",0,7,2015,207950,740450
"2121","NN080405","NN0840",1,6,2015,208050,740550
"2122","NN080405","NN0840",1,6,2015,208050,740550
"2123","NN080405","NN0840",1,6,2015,208050,740550
"2124","NN080405","NN0840",0,6,2015,208050,740550
"2125","NN080405","NN0840",0,7,2015,208050,740550
"2126","NN051376","NN0537",0,6,2015,205150,737650
"2127","NN051376","NN0537",2,6,2015,205150,737650
"2128","NN051376","NN0537",5,6,2015,205150,737650
"2129","NN051376","NN0537",4,6,2015,205150,737650
"2130","NN051376","NN0537",3,7,2015,205150,737650
"2131","NN053379","NN0537",0,6,2015,205350,737950
"2132","NN053379","NN0537",0,6,2015,205350,737950
"2133","NN053379","NN0537",1,6,2015,205350,737950
"2134","NN053379","NN0537",1,6,2015,205350,737950
"2135","NN053379","NN0537",3,7,2015,205350,737950
"2136","NN054381","NN0538",0,6,2015,205450,738150
"2137","NN054381","NN0538",4,6,2015,205450,738150
"2138","NN054381","NN0538",4,6,2015,205450,738150
"2139","NN054381","NN0538",3,6,2015,205450,738150
"2140","NN054381","NN0538",4,7,2015,205450,738150
"2141","NN054389","NN0538",0,6,2015,205450,738950
"2142","NN054389","NN0538",0,6,2015,205450,738950
"2143","NN054389","NN0538",1,6,2015,205450,738950
"2144","NN054389","NN0538",1,7,2015,205450,738950
"2145","NN054392","NN0539",0,6,2015,205450,739250
"2146","NN054392","NN0539",1,6,2015,205450,739250
"2147","NN054392","NN0539",1,6,2015,205450,739250
"2148","NN054392","NN0539",0,6,2015,205450,739250
"2149","NN054392","NN0539",1,7,2015,205450,739250
"2150","NN055384","NN0538",0,6,2015,205550,738450
"2151","NN055384","NN0538",0,6,2015,205550,738450
"2152","NN055384","NN0538",1,6,2015,205550,738450
"2153","NN055384","NN0538",1,7,2015,205550,738450
"2154","NN055388","NN0538",0,6,2015,205550,738850
"2155","NN055388","NN0538",5,6,2015,205550,738850
"2156","NN055388","NN0538",0,6,2015,205550,738850
"2157","NN055388","NN0538",0,7,2015,205550,738850
"2158","NN055394","NN0539",0,6,2015,205550,739450
"2159","NN055394","NN0539",3,6,2015,205550,739450
"2160","NN055394","NN0539",2,6,2015,205550,739450
"2161","NN055394","NN0539",2,6,2015,205550,739450
"2162","NN055394","NN0539",3,7,2015,205550,739450
"2163","NN056386","NN0538",0,6,2015,205650,738650
"2164","NN056386","NN0538",0,6,2015,205650,738650
"2165","NN056386","NN0538",0,6,2015,205650,738650
"2166","NN056386","NN0538",0,7,2015,205650,738650
"2167","NN057396","NN0539",0,6,2015,205750,739650
"2168","NN057396","NN0539",0,6,2015,205750,739650
"2169","NN057396","NN0539",1,6,2015,205750,739650
"2170","NN057396","NN0539",0,6,2015,205750,739650
"2171","NN057396","NN0539",0,7,2015,205750,739650
"2172","NN059397","NN0539",0,6,2015,205950,739750
"2173","NN059397","NN0539",4,6,2015,205950,739750
"2174","NN059397","NN0539",1,6,2015,205950,739750
"2175","NN059397","NN0539",1,6,2015,205950,739750
"2176","NN059397","NN0539",0,7,2015,205950,739750
"2177","NM901415","NM9041",2,6,2015,190150,741550
"2178","NM5961","NM5961",0,5,2016,159500,761500
"2179","NM9665","NM9665",0,5,2016,196500,765500
"2180","NN18SW","",2,5,2016,215000,785000
"2181","NN247810","NN2481",1,5,2016,224750,781050
"2182","NM713527","NM7152",1,6,2016,171350,752750
"2183","NN097845","NN0984",6,6,2016,209750,784550
"2184","NN097845","NN0984",5,6,2016,209750,784550
"2185","NN160625","NN1662",5,5,2016,216050,762550
"2186","NN159623","NN1562",2,5,2016,215950,762350
"2187","NN156627","NN1562",2,5,2016,215650,762750
"2188","NM597616","NM5961",0,6,2016,159750,761650
"2189","NN126831","NN1283",0,5,2016,212650,783150
"2190","NN105917","NN1091",0,5,2016,210550,791750
"2191","NN106845","NN1084",1,5,2016,210650,784550
"2192","NN144685","NN1468",5,5,2016,214450,768550
"2193","NN1885","NN1885",5,5,2016,218500,785500
"2194","NN1889","NN1889",2,5,2016,218500,789500
"2195","NN106845","NN1084",12,5,2016,210650,784550
"2196","NN1889","NN1889",0,5,2016,218500,789500
"2197","NM9181","NM9181",2,6,2016,191500,781500
"2198","NM924793","NM9279",2,6,2016,192450,779350
"2199","NN062727","NN0672",2,6,2016,206250,772750
"2200","NN133832","NN1383",6,6,2016,213350,783250
"2201","NN141822","NN1482",4,6,2016,214150,782250
"2202","NN133832","NN1383",2,6,2016,213350,783250
"2203","NN095846","NN0984",2,6,2016,209550,784650
"2204","NN106845","NN1084",5,6,2016,210650,784550
"2205","NN133832","NN1383",1,6,2016,213350,783250
"2206","NM800828","NM8082",1,5,2016,180050,782850
"2207","NM799827","NM7982",1,5,2016,179950,782750
"2208","NM800827","NM8082",2,5,2016,180050,782750
"2209","NM722721","NM7272",1,5,2016,172250,772150
"2210","NM752688","NM7568",2,5,2016,175250,768850
"2211","NM755692","NM7569",2,5,2016,175550,769250
"2212","NM724697","NM7269",1,5,2016,172450,769750
"2213","NM840532","NM8453",2,6,2016,184050,753250
"2214","NM833538","NM8353",1,6,2016,183350,753850
"2215","NM637562","NM6356",1,6,2016,163750,756250
"2216","NM634562","NM6356",1,6,2016,163450,756250
"2217","NM6951","NM6951",1,6,2016,169500,751500
"2218","NM699504","NM6950",2,6,2016,169950,750450
"2219","NN145684","NN1468",1,5,2016,214550,768450
"2220","NN146685","NN1468",8,5,2016,214650,768550
"2221","NM811471","NM8147",4,6,2016,181150,747150
"2222","NM813455","NM8145",2,6,2016,181350,745550
"2223","NM814473","NM8147",2,6,2016,181450,747350
"2224","NM818465","NM8146",1,6,2016,181850,746550
"2225","NN119737","NN1173",2,6,2016,211950,773750
"2226","NM7264","NM7264",1,5,2017,172500,764500
"2227","NM691844","NM6984",1,6,2017,169150,784450
"2228","NM821631","NM8263",1,6,2017,182150,763150
"2229","NN19","",5,6,2017,215000,795000
"2230","NN138755","NN1375",3,5,2017,213850,775550
"2231","NN160626","NN1662",5,6,2017,216050,762650
"2232","NM716850","NM7185",1,5,2017,171650,785050
"2233","NM717850","NM7185",4,5,2017,171750,785050
"2234","NM7968","NM7968",12,0,2017,179500,768500
"2235","NM7968","NM7968",6,0,2017,179500,768500
"2236","NN1678","NN1678",1,0,2017,216500,778500
"2237","NN2479","NN2479",19,0,2017,224500,779500
"2238","NN1091","NN1091",12,0,2017,210500,791500
"2239","NN1291","NN1291",4,0,2017,212500,791500
"2240","NM9279","NM9279",10,0,2017,192500,779500
"2241","NN1156","NN1156",1,0,2017,211500,756500
"2242","NM991917","NM9991",1,6,2017,199150,791750
"2243","NN004921","NN0092",1,6,2017,200450,792150
"2244","NN122920","NN1292",1,6,2017,212250,792050
"2245","NN1383","NN1383",7,5,2017,213500,783500
"2246","NN106845","NN1084",20,6,2017,210650,784550
"2247","NN143824","NN1482",4,6,2017,214350,782450
"2248","NN106845","NN1084",12,6,2017,210650,784550
"2249","NM692645","NM6964",8,6,2017,169250,764550
"2250","NM832636","NM8363",7,6,2017,183250,763650
"2251","NM655518","NM6551",1,6,2017,165550,751850
"2252","NN106845","NN1084",1,6,2017,210650,784550
"2253","NM833639","NM8363",3,5,2017,183350,763950
"2254","NM716850","NM7185",0,5,2017,171650,785050
"2255","NM717850","NM7185",0,5,2017,171750,785050
"2256","NM717852","NM7185",9,5,2017,171750,785250
"2257","NN124831","NN1283",1,6,2017,212450,783150
"2258","NN126831","NN1283",0,6,2017,212650,783150
"2259","NN126831","NN1283",0,6,2017,212650,783150
"2260","NN115835","NN1183",2,6,2017,211550,783550
"2261","NN110575","NN1157",2,5,2017,211050,757550
"2262","NN00752762","NN0027",1,5,2017,200755,727625
"2263","NN123564","NN1256",1,6,2017,212350,756450
"2264","NM92154358","NM9243",1,6,2017,192155,743585
"2265","NM92214383","NM9243",1,6,2017,192215,743835
"2266","NM92744424","NM9244",2,6,2017,192745,744245
"2267","NM92824427","NM9244",5,6,2017,192825,744275
"2268","NN0045","NN0045",5,6,2017,200500,745500
"2269","NN176412","NN1741",1,5,2017,217650,741250
"2270","NN002312","NN0031",1,6,2017,200250,731250
"2271","NM965448","NM9644",6,5,2017,196550,744850
"2272","NM959450","NM9545",4,5,2017,195950,745050
"2273","NM959451","NM9545",2,5,2017,195950,745150
"2274","NN123564","NN1256",1,5,2017,212350,756450
"2275","NM99974535","NM9945",18,5,2017,199975,745355
"2276","NN000450","NN0045",1,5,2017,200050,745050
"2277","NN000450","NN0045",34,5,2017,200050,745050
"2278","NN000450","NN0045",18,6,2017,200050,745050
"2279","NN000450","NN0045",24,5,2018,200050,745050
"2280","NN000450","NN0045",27,5,2018,200050,745050
"2281","NN000450","NN0045",9,6,2018,200050,745050
"2282","NN000450","NN0045",3,6,2018,200050,745050
"2283","NN000450","NN0045",1,6,2018,200050,745050
"2284","NN000450","NN0045",3,5,2018,200050,745050
"2285","NN000450","NN0045",1,5,2018,200050,745050
"2286","NN000450","NN0045",3,5,2018,200050,745050
"2287","NN000450","NN0045",2,6,2018,200050,745050
"2288","NN000450","NN0045",1,5,2018,200050,745050
"2289","NN000450","NN0045",15,5,2018,200050,745050
"2290","NN000450","NN0045",9,6,2018,200050,745050
"2291","NN000450","NN0045",7,6,2018,200050,745050
"2292","NN000450","NN0045",4,5,2018,200050,745050
"2293","NN000450","NN0045",4,6,2018,200050,745050
"2294","NN000450","NN0045",1,6,2018,200050,745050
"2295","NN000450","NN0045",5,5,2018,200050,745050
"2296","NN000450","NN0045",11,5,2018,200050,745050
"2297","NN000450","NN0045",9,6,2018,200050,745050
"2298","NN000450","NN0045",8,6,2018,200050,745050
"2299","NN000450","NN0045",3,5,2018,200050,745050
"2300","NN000450","NN0045",4,5,2018,200050,745050
"2301","NN000450","NN0045",6,6,2018,200050,745050
"2302","NN000450","NN0045",3,5,2018,200050,745050
"2303","NN000450","NN0045",3,5,2018,200050,745050
"2304","NN000450","NN0045",7,6,2018,200050,745050
"2305","NN03613431","NN0334",3,6,2018,203615,734315
"2306","NN03843493","NN0334",4,6,2018,203845,734935
"2307","NN04523701","NN0437",2,6,2018,204525,737015
"2308","NN04533623","NN0436",2,6,2018,204535,736235
"2309","NN05093745","NN0537",4,6,2018,205095,737455
"2310","NN06183981","NN0639",4,6,2018,206185,739815
"2311","NN06654005","NN0640",1,6,2018,206655,740055
"2312","NN03744813","NN0348",1,6,2018,203745,748135
"2313","NN04394800","NN0448",2,6,2018,204395,748005
"2314","NM968449","NM9644",1,5,2018,196850,744950
"2315","NM961449","NM9644",2,5,2018,196150,744950
"2316","NM962449","NM9644",2,5,2018,196250,744950
"2317","NM962449","NM9644",2,5,2018,196250,744950
"2318","NM964449","NM9644",5,5,2018,196450,744950
"2319","NM964449","NM9644",3,5,2018,196450,744950
"2320","NM964449","NM9644",1,5,2018,196450,744950
"2321","NM964449","NM9644",4,5,2018,196450,744950
"2322","NM965449","NM9644",2,5,2018,196550,744950
"2323","NM999453","NM9945",10,5,2018,199950,745350
"2324","NM999453","NM9945",8,5,2018,199950,745350
"2325","NM999453","NM9945",13,5,2018,199950,745350
"2326","NN105442","NN1044",1,5,2018,210550,744250
"2327","NN105445","NN1044",1,5,2018,210550,744550
"2328","NN107450","NN1045",1,5,2018,210750,745050
"2329","NM994322","NM9932",1,5,2018,199450,732250
"2330","NN083372","NN0837",10,5,2018,208350,737250
"2331","NN054345","NN0534",4,5,2018,205450,734550
"2332","NN055352","NN0535",1,5,2018,205550,735250
"2333","NN059355","NN0535",1,5,2018,205950,735550
"2334","NN063356","NN0635",1,5,2018,206350,735650
"2335","NN068357","NN0635",2,5,2018,206850,735750
"2336","NN072367","NN0736",1,5,2018,207250,736750
"2337","NN000454","NN0045",1,6,2018,200050,745450
"2338","NN123564","NN1256",1,6,2018,212350,756450
"2339","NN064400","NN0640",2,5,2018,206450,740050
"2340","NN064400","NN0640",3,5,2018,206450,740050
"2341","NN064400","NN0640",1,6,2018,206450,740050
"2342","NN064400","NN0640",2,6,2018,206450,740050
"2343","NN067400","NN0640",1,5,2018,206750,740050
"2344","NN067400","NN0640",3,5,2018,206750,740050
"2345","NN071401","NN0740",1,5,2018,207150,740150
"2346","NN072401","NN0740",1,6,2018,207250,740150
"2347","NN074401","NN0740",1,5,2018,207450,740150
"2348","NN074401","NN0740",2,5,2018,207450,740150
"2349","NN075402","NN0740",1,5,2018,207550,740250
"2350","NN075402","NN0740",1,6,2018,207550,740250
"2351","NN077403","NN0740",3,5,2018,207750,740350
"2352","NN079404","NN0740",3,5,2018,207950,740450
"2353","NN079404","NN0740",1,6,2018,207950,740450
"2354","NN080405","NN0840",2,5,2018,208050,740550
"2355","NN051376","NN0537",3,5,2018,205150,737650
"2356","NN051376","NN0537",5,5,2018,205150,737650
"2357","NN051376","NN0537",1,6,2018,205150,737650
"2358","NN051376","NN0537",2,6,2018,205150,737650
"2359","NN053379","NN0537",1,5,2018,205350,737950
"2360","NN053379","NN0537",2,6,2018,205350,737950
"2361","NN054381","NN0538",1,5,2018,205450,738150
"2362","NN054381","NN0538",1,6,2018,205450,738150
"2363","NN054389","NN0538",1,6,2018,205450,738950
"2364","NN055384","NN0538",2,5,2018,205550,738450
"2365","NN055388","NN0538",1,5,2018,205550,738850
"2366","NN055388","NN0538",1,5,2018,205550,738850
"2367","NN055388","NN0538",3,6,2018,205550,738850
"2368","NN055388","NN0538",1,6,2018,205550,738850
"2369","NN055394","NN0539",2,6,2018,205550,739450
"2370","NN056386","NN0538",1,5,2018,205650,738650
"2371","NN056386","NN0538",4,6,2018,205650,738650
"2372","NN057396","NN0539",1,6,2018,205750,739650
"2373","NN059397","NN0539",2,6,2018,205950,739750
"2374","NN059397","NN0539",1,6,2018,205950,739750
"2375","NN011336","NN0133",1,5,2018,201150,733650
"2376","NM966325","NM9632",1,5,2018,196650,732550
"2377","NM96713291","NM9632",6,5,2018,196715,732915
"2378","NM96863317","NM9633",5,5,2018,196865,733175
"2379","NM969331","NM9633",2,5,2018,196950,733150
"2380","NM96793175","NM9631",1,5,2018,196795,731755
"2381","NN000450","NN0045",24,5,2018,200050,745050
"2382","NN000450","NN0045",27,5,2018,200050,745050
"2383","NN000450","NN0045",9,6,2018,200050,745050
"2384","NN000450","NN0045",8,6,2018,200050,745050
"2385","NM93","",6,5,2019,195000,735000
"2386","NN000455","NN0045",1,6,2019,200050,745550
"2387","NN001456","NN0045",9,6,2019,200150,745650
"2388","NN011276","NN0127",1,6,2019,201150,727650
"2389","NM92434729","NM9247",1,5,2019,192435,747295
"2390","NM9945","NM9945",4,5,2019,199500,745500
"2391","NN0428","NN0428",1,5,2019,204500,728500
"2392","NN0429","NN0429",1,5,2019,204500,729500
"2393","NM958316","NM9531",1,6,2019,195850,731650
"2394","NM99652995","NM9929",5,6,2019,199655,729955
"2395","NN114581","NN1158",1,5,2019,211450,758150
"2396","NN07662387","NN0723",1,6,2019,207665,723875
"2397","NM99934533","NM9945",1,5,2019,199935,745335
"2398","NM999453","NM9945",2,5,2019,199950,745350
"2399","NM99984536","NM9945",1,5,2019,199985,745365
"2400","NM999455","NM9945",7,6,2019,199950,745550
"2401","NN032488","NN0348",6,6,2019,203250,748850
"2402","NM91082976","NM9129",1,5,2019,191085,729765
"2403","NM91153060","NM9130",1,5,2019,191155,730605
"2404","NM91302999","NM9129",1,5,2019,191305,729995
"2405","NM989329","NM9832",15,5,2019,198950,732950
"2406","NN033261","NN0326",5,5,2019,203350,726150
"2407","NM90424169","NM9041",11,5,2019,190425,741695
"2408","NN000450","NN0045",1,5,2019,200050,745050
"2409","NN000450","NN0045",10,5,2019,200050,745050
"2410","NN000450","NN0045",16,5,2019,200050,745050
"2411","NN000450","NN0045",9,6,2019,200050,745050
"2412","NN000450","NN0045",1,6,2019,200050,745050
"2413","NN000450","NN0045",3,5,2019,200050,745050
"2414","NN000450","NN0045",5,5,2019,200050,745050
"2415","NN000450","NN0045",1,6,2019,200050,745050
"2416","NN000450","NN0045",1,6,2019,200050,745050
"2417","NN000450","NN0045",4,5,2019,200050,745050
"2418","NN000450","NN0045",4,5,2019,200050,745050
"2419","NN000450","NN0045",2,6,2019,200050,745050
"2420","NN000450","NN0045",2,5,2019,200050,745050
"2421","NN000450","NN0045",1,6,2019,200050,745050
"2422","NN000450","NN0045",7,5,2019,200050,745050
"2423","NN000450","NN0045",9,5,2019,200050,745050
"2424","NN000450","NN0045",2,6,2019,200050,745050
"2425","NN000450","NN0045",8,6,2019,200050,745050
"2426","NN000450","NN0045",2,5,2019,200050,745050
"2427","NN000450","NN0045",29,5,2019,200050,745050
"2428","NN000450","NN0045",6,6,2019,200050,745050
"2429","NN000450","NN0045",4,6,2019,200050,745050
"2430","NN000450","NN0045",2,5,2019,200050,745050
"2431","NN000450","NN0045",23,5,2019,200050,745050
"2432","NN000450","NN0045",3,6,2019,200050,745050
"2433","NN000450","NN0045",2,6,2019,200050,745050
"2434","NN031488","NN0348",7,5,2019,203150,748850
"2435","NN030488","NN0348",3,5,2019,203050,748850
"2436","NN030488","NN0348",2,5,2019,203050,748850
"2437","NN032490","NN0349",7,5,2019,203250,749050
"2438","NN032490","NN0349",7,5,2019,203250,749050
"2439","NN039487","NN0348",1,6,2019,203950,748750
"2440","NN045500","NN0450",1,5,2019,204550,750050
"2441","NN045500","NN0450",14,5,2019,204550,750050
"2442","NN045500","NN0450",33,5,2019,204550,750050
"2443","NN045500","NN0450",9,6,2019,204550,750050
"2444","NN045500","NN0450",14,6,2019,204550,750050
"2445","NN043499","NN0449",1,5,2019,204350,749950
"2446","NN043499","NN0449",5,5,2019,204350,749950
"2447","NN043499","NN0449",20,5,2019,204350,749950
"2448","NN039492","NN0349",2,5,2019,203950,749250
"2449","NN040489","NN0448",6,5,2019,204050,748950
"2450","NN040489","NN0448",22,5,2019,204050,748950
"2451","NN040489","NN0448",6,5,2019,204050,748950
"2452","NN040489","NN0448",8,6,2019,204050,748950
"2453","NN040489","NN0448",2,6,2019,204050,748950
"2454","NN040490","NN0449",5,5,2019,204050,749050
"2455","NN040490","NN0449",9,5,2019,204050,749050
"2456","NN040490","NN0449",3,5,2019,204050,749050
"2457","NN040490","NN0449",1,6,2019,204050,749050
"2458","NN041492","NN0449",1,5,2019,204150,749250
"2459","NN041492","NN0449",5,5,2019,204150,749250
"2460","NN041492","NN0449",9,5,2019,204150,749250
"2461","NN041492","NN0449",7,5,2019,204150,749250
"2462","NN041492","NN0449",6,6,2019,204150,749250
"2463","NN041493","NN0449",7,5,2019,204150,749350
"2464","NN041493","NN0449",26,5,2019,204150,749350
"2465","NN041493","NN0449",6,5,2019,204150,749350
"2466","NN041493","NN0449",1,6,2019,204150,749350
"2467","NN041493","NN0449",5,6,2019,204150,749350
"2468","NN042495","NN0449",1,5,2019,204250,749550
"2469","NN042495","NN0449",11,5,2019,204250,749550
"2470","NN042495","NN0449",21,5,2019,204250,749550
"2471","NN042495","NN0449",14,5,2019,204250,749550
"2472","NN042495","NN0449",1,6,2019,204250,749550
"2473","NN042495","NN0449",4,6,2019,204250,749550
"2474","NN043496","NN0449",10,5,2019,204350,749650
"2475","NN043496","NN0449",17,5,2019,204350,749650
"2476","NN043496","NN0449",19,5,2019,204350,749650
"2477","NN043496","NN0449",5,6,2019,204350,749650
"2478","NN043496","NN0449",10,6,2019,204350,749650
"2479","NN043496","NN0449",8,6,2019,204350,749650
"2480","NN043497","NN0449",6,5,2019,204350,749750
"2481","NN043497","NN0449",4,5,2019,204350,749750
"2482","NN043497","NN0449",9,5,2019,204350,749750
"2483","NN043497","NN0449",3,6,2019,204350,749750
"2484","NN043497","NN0449",3,6,2019,204350,749750
"2485","NN044498","NN0449",1,5,2019,204450,749850
"2486","NN044498","NN0449",3,5,2019,204450,749850
"2487","NN044498","NN0449",4,5,2019,204450,749850
"2488","NN044498","NN0449",4,5,2019,204450,749850
"2489","NN044498","NN0449",4,6,2019,204450,749850
"2490","NN044498","NN0449",1,6,2019,204450,749850
"2491","NM82916344","NM8263",0,5,2018,182915,763445
"2492","NM69136489","NM6964",1,6,2018,169135,764895
"2493","NM69196484","NM6964",2,6,2018,169195,764845
"2494","NM69256457","NM6964",1,6,2018,169255,764575
"2495","NN119911","NN1191",1,6,2018,211950,791150
"2496","NN122917","NN1291",2,6,2018,212250,791750
"2497","NN1291","NN1291",1,5,2018,212500,791500
"2498","NN279819","NN2781",1,5,2018,227950,781950
"2499","NN282806","NN2880",5,5,2018,228250,780650
"2500","NN285809","NN2880",1,5,2018,228550,780950
"2501","NN142684","NN1468",1,5,2018,214250,768450
"2502","NM82944901","NM8249",0,6,2018,182945,749015
"2503","NN12059119","NN1291",9,5,2018,212055,791195
"2504","NN12099131","NN1291",9,5,2018,212095,791315
"2505","NN1383","NN1383",1,6,2018,213500,783500
"2506","NN1482","NN1482",1,6,2018,214500,782500
"2507","NN12477967","NN1279",0,5,2018,212475,779675
"2508","NM874824","NM8782",1,6,2018,187450,782450
"2509","NN120914","NN1291",1,6,2018,212050,791450
"2510","NN122917","NN1291",2,6,2018,212250,791750
"2511","NN021806","NN0280",0,6,2018,202150,780650
"2512","NN022796","NN0279",3,6,2018,202250,779650
"2513","NN022798","NN0279",1,6,2018,202250,779850
"2514","NN022802","NN0280",0,6,2018,202250,780250
"2515","NN023792","NN0279",1,6,2018,202350,779250
"2516","NN024799","NN0279",2,6,2018,202450,779950
"2517","NN235816","NN2381",1,6,2018,223550,781650
"2518","NN138754","NN1375",2,5,2018,213850,775450
"2519","NN149767","NN1476",2,6,2018,214950,776750
"2520","NN119739","NN1173",5,5,2018,211950,773950
"2521","NN1468","NN1468",17,5,2018,214500,768500
"2522","NM8118146304","NM8146",1,5,2018,181182,746304
"2523","NM81884653","NM8146",1,5,2018,181885,746535
"2524","NM813455","NM8145",3,5,2018,181350,745550
"2525","NM813455","NM8145",1,5,2018,181350,745550
"2526","NM811455","NM8145",4,5,2018,181150,745550
"2527","NM811455","NM8145",2,5,2018,181150,745550
"2528","NM813457","NM8145",4,5,2018,181350,745750
"2529","NM813457","NM8145",2,5,2018,181350,745750
"2530","NM817469","NM8146",1,5,2018,181750,746950
"2531","NN154685","NN1568",2,5,2018,215450,768550
"2532","NN152623","NN1562",2,6,2018,215250,762350
"2533","NN159623","NN1562",3,6,2018,215950,762350
"2534","NN161628","NN1662",2,6,2018,216150,762850
"2535","NM7849","NM7849",3,5,2018,178500,749500
"2536","NM7849","NM7849",1,6,2018,178500,749500
"2537","NM7754","NM7754",1,5,2018,177500,754500
"2538","NM6951","NM6951",1,5,2018,169500,751500
"2539","NM82836345","NM8263",0,6,2019,182835,763455
"2540","NN00257886","NN0078",0,6,2019,200255,778865
"2541","NN002788","NN0078",0,5,2019,200250,778850
"2542","NM685696","NM6869",1,5,2019,168550,769650
"2543","NN187890","NN1889",1,5,2019,218750,789050
"2544","NN208809","NN2080",3,5,2019,220850,780950
"2545","NN1383","NN1383",3,6,2019,213500,783500
"2546","NN1383","NN1383",2,5,2019,213500,783500
"2547","NN126831","NN1283",16,6,2019,212650,783150
"2548","NN1084","NN1084",4,5,2019,210500,784500
"2549","NN145819","NN1481",1,6,2019,214550,781950
"2550","NN125831","NN1283",6,5,2019,212550,783150
"2551","NN1084","NN1084",1,6,2019,210500,784500
"2552","NN1084","NN1084",1,6,2019,210500,784500
"2553","NN125831","NN1283",1,5,2019,212550,783150
"2554","NN149892","NN1489",1,6,2019,214950,789250
"2555","NN006568","NN0056",1,5,2019,200650,756850
"2556","NN046701","NN0470",1,6,2019,204650,770150
"2557","NN058710","NN0571",1,6,2019,205850,771050
"2558","NN140764","NN1476",1,5,2019,214050,776450
"2559","NM6061","NM6061",2,5,2019,160500,761500
"2560","NM560640","NM5664",1,5,2019,156050,764050
"2561","NN11939140","NN1191",3,6,2019,211935,791405
"2562","NN12089145","NN1291",4,6,2019,212085,791455
"2563","NN12169125","NN1291",0,6,2019,212165,791255
"2564","NM82606331","NM8263",0,5,2019,182605,763315
"2565","NN233815","NN2381",3,5,2019,223350,781550
"2566","NN085605","NN0860",0,5,2019,208550,760550
"2567","NN09106080","NN0960",0,5,2019,209105,760805
"2568","NM678739","NM6773",3,5,2019,167850,773950
"2569","NN119739","NN1173",1,5,2019,211950,773950
"2570","NM7050","NM7050",1,5,2019,170500,750500
"2571","NM7050","NM7050",2,6,2019,170500,750500
"2572","NM6951","NM6951",1,5,2019,169500,751500
"2573","NN1668","NN1668",0,6,2019,216500,768500
